,"#{""t_start"": 1599854281.899092"," ""env_id"": null}"
r,l,t
-95.061883,200,1923.504937
-91.190225,200,1924.565946
-94.793543,200,1925.618296
-101.6076,200,1926.676919
-80.080748,200,1927.734813
-92.687075,200,1928.810306
-93.193239,200,1929.896807
-90.480196,200,1930.958624
-188.234727,200,1932.030905
-79.344281,200,1933.098947
-84.125921,200,1934.166968
-71.253357,200,1935.224169
-81.094472,200,1936.310009
-81.568675,200,1937.363668
-81.11087,200,1938.421032
-73.946106,200,1939.480654
-90.59552,200,1940.536337
-94.252512,200,1941.595569
-74.246893,200,1942.655957
-85.037205,200,1943.716199
-76.212656,200,1944.783182
-94.137615,200,1945.842583
-65.160768,200,1946.893644
-79.916588,200,1947.947326
-108.373814,200,1949.039436
-85.605563,200,1950.096109
-77.463025,200,1951.154496
-81.169726,200,1952.210166
-86.905252,200,1953.273347
-81.785604,200,1954.343694
-80.952235,200,1955.404203
-80.11985,200,1956.465597
-76.964812,200,1957.526085
-55.895944,200,1958.582716
-96.359345,200,1959.642259
-81.275601,200,1960.701837
-96.565132,200,1961.75899
-84.32093,200,1962.813992
-84.670347,200,1963.876063
-72.444124,200,1964.934796
-80.795406,200,1966.014269
-87.249608,200,1967.06457
-75.895293,200,1968.122818
-88.523829,200,1969.185094
-77.257444,200,1970.245997
-86.971051,200,1971.302131
-86.395138,200,1972.358618
-76.376836,200,1973.429301
-85.372638,200,1974.485445
-72.246405,200,1975.564863
-71.604712,200,1976.625163
-74.043243,200,1977.678137
-73.121294,200,1978.730721
-77.393623,200,1979.789666
-87.102948,200,1980.84347
-77.917438,200,1981.906202
-71.211014,200,1982.966404
-89.428213,200,1984.024231
-81.192679,200,1985.080229
-73.521616,200,1986.14194
-89.485352,200,1987.204203
-82.887724,200,1988.26537
-77.185983,200,1989.323679
-80.329845,200,1990.383334
-80.284091,200,1991.441168
-86.277991,200,1992.503192
-89.881985,200,1993.603113
-84.912708,200,1994.662972
-66.478949,200,1995.751784
-82.331549,200,1996.809531
-84.854415,200,1997.863826
-82.365386,200,1998.920354
-79.640058,200,1999.984177
-81.944454,200,2001.046257
-70.824544,200,2002.139271
-79.185209,200,2003.223423
-75.251867,200,2004.298234
-78.417325,200,2005.368138
-86.15253,200,2006.435459
-80.462351,200,2007.5037
-84.171602,200,2008.568836
-83.869245,200,2009.638341
-79.460666,200,2010.699499
-79.408774,200,2011.758006
-89.355185,200,2012.819381
-88.243551,200,2013.883358
-82.795754,200,2014.955169
-89.07604,200,2016.015273
-94.451382,200,2017.074179
-84.444951,200,2018.138047
-83.142844,200,2019.203297
-72.094753,200,2020.261605
-84.846752,200,2021.324224
-91.03558,200,2022.379538
-72.080331,200,2023.438891
-90.315599,200,2024.497847
-94.555386,200,2025.584075
-94.26977,200,2026.642683
-84.34086,200,2027.766831
-87.66459,200,2028.848364
-94.143168,200,2029.908938
-88.216328,200,2030.966433
-97.25202,200,2032.027989
-91.642904,200,2033.08591
-91.34092,200,2034.144871
-93.094077,200,2035.204607
-92.212612,200,2036.272222
-96.17278,200,2037.332989
-88.44718,200,2038.391251
-99.070737,200,2039.451037
-95.394683,200,2040.506665
-87.358558,200,2041.562373
-86.056582,200,2042.630827
-79.187584,200,2043.694229
-90.466974,200,2044.759616
-80.087855,200,2045.829264
-84.3099,200,2046.901544
-91.983594,200,2047.953934
-78.287792,200,2049.009644
-76.554801,200,2050.056546
-71.787945,200,2051.107301
-79.900984,200,2052.156685
-82.030829,200,2053.209995
-91.99035,200,2054.286574
-89.577839,200,2055.398672
-93.559791,200,2056.448007
-92.454033,200,2057.539685
-75.465115,200,2058.593701
-98.158578,200,2059.652317
-89.408942,200,2060.708853
-93.930566,200,2061.767159
-87.825253,200,2062.82211
-93.053761,200,2063.883842
-92.73881,200,2064.941127
-92.563342,200,2065.996869
-90.670102,200,2067.057138
-88.364386,200,2068.117308
-86.480866,200,2069.161418
-88.170033,200,2070.200102
-85.099051,200,2071.236975
-81.435671,200,2072.273429
-91.908068,200,2073.314249
-103.161898,200,2074.355262
-95.542287,200,2075.397531
-87.256847,200,2076.440188
-103.588996,200,2077.479408
-100.814253,200,2078.514566
-94.210159,200,2079.554769
-99.821559,200,2080.593171
-96.925595,200,2081.660981
-87.722387,200,2082.710677
-90.063345,200,2083.754255
-96.896839,200,2084.798135
-110.529902,200,2085.867471
-103.330596,200,2086.907365
-96.263502,200,2087.9581
-96.921928,200,2089.00908
-98.340317,200,2090.052002
-91.490613,200,2091.090398
-94.175608,200,2092.129461
-96.743077,200,2093.170355
-77.412081,200,2094.211201
-95.887147,200,2095.253975
-81.634951,200,2096.299236
-97.720435,200,2097.349783
-71.800389,200,2098.392046
-103.918408,200,2099.440186
-85.059299,200,2100.499483
-106.408776,200,2101.554416
-85.314847,200,2102.6037
-103.228959,200,2103.649601
-83.834675,200,2104.704405
-85.146205,200,2105.757767
-82.157956,200,2106.805685
-85.178308,200,2107.897277
-102.764419,200,2108.965328
-118.053687,200,2110.024242
-80.548537,200,2111.093497
-101.356145,200,2112.160205
-90.847789,200,2113.219365
-90.687521,200,2114.280575
-86.507364,200,2115.411337
-96.299093,200,2116.469549
-97.948638,200,2117.519672
-92.323764,200,2118.568325
-86.196522,200,2119.62076
-81.721365,200,2120.67219
-97.867543,200,2121.719228
-67.974323,200,2122.766753
-85.555229,200,2123.811423
-94.625971,200,2124.859539
-91.195385,200,2125.90874
-91.428434,200,2126.95538
-95.62586,200,2128.007855
-74.430284,200,2129.057182
-79.186696,200,2130.102113
-69.097983,200,2131.151942
-89.066746,200,2132.208262
-68.386503,200,2133.309065
-90.038655,200,2134.379773
-78.438285,200,2135.430037
-99.068115,200,2136.481481
-78.932813,200,2137.535438
-96.422693,200,2138.586878
-88.936157,200,2139.649533
-88.062314,200,2140.711954
-99.411268,200,2141.769872
-93.899689,200,2142.821907
-100.646936,200,2143.87469
-116.603716,200,2144.926671
-114.762368,200,2146.002718
-101.625769,200,2147.055853
-100.641737,200,2148.105142
-108.762636,200,2149.157227
-105.643932,200,2150.204768
-109.292174,200,2151.250708
-103.936962,200,2152.301446
-95.685544,200,2153.350833
-88.391748,200,2154.394688
-94.931566,200,2155.444389
-79.504108,200,2156.489356
-88.908793,200,2157.535113
-91.940549,200,2158.578503
-147.877788,200,2159.62442
-89.954688,200,2160.687302
-88.105876,200,2161.736952
-91.540739,200,2162.783328
-92.069997,200,2163.827692
-93.441962,200,2164.871222
-96.98086,200,2165.919702
-90.704462,200,2166.968941
-85.839278,200,2168.018064
-88.998194,200,2169.068064
-100.443941,200,2170.118496
-88.659816,200,2171.171546
-92.315925,200,2172.221617
-148.935137,200,2173.26856
-80.922384,200,2174.314069
-93.308671,200,2175.387988
-91.25751,200,2176.478992
-73.194693,200,2177.539194
-79.841686,200,2178.584681
-90.580713,200,2179.634988
-83.868326,200,2180.685647
-84.324723,200,2181.735205
-88.355345,200,2182.786365
-85.064005,200,2183.83842
-84.900042,200,2184.885777
-84.465279,200,2185.933192
-91.564927,200,2187.011109
-88.72625,200,2188.066259
-89.275113,200,2189.117394
-91.120337,200,2190.166821
-95.42209,200,2191.218958
-93.767559,200,2192.266053
-78.55117,200,2193.321971
-77.89657,200,2194.373973
-76.552296,200,2195.422471
-83.732682,200,2196.470746
-77.554126,200,2197.520299
-83.862467,200,2198.582229
-81.621873,200,2199.63449
-79.757915,200,2200.681593
-84.215545,200,2201.732702
-77.030706,200,2202.784031
-91.115584,200,2203.837827
-94.098817,200,2204.891581
-94.578219,200,2205.966799
-99.957617,200,2207.024829
-94.06768,200,2208.072382
-84.576098,200,2209.129264
-97.982521,200,2210.177085
-82.803532,200,2211.223745
-96.399319,200,2212.266504
-132.904662,200,2213.330519
-106.828353,200,2214.373182
-100.795314,200,2215.416635
-105.308552,200,2216.460187
-118.514268,200,2217.497904
-98.740519,200,2218.539976
-94.059202,200,2219.585753
-94.345541,200,2220.634283
-90.739854,200,2221.680932
-82.31526,200,2222.733763
-82.442555,200,2223.781263
-88.195008,200,2224.826343
-91.123529,200,2225.873031
-90.673117,200,2226.918786
-96.633438,200,2227.966382
-91.150389,200,2229.009579
-103.028766,200,2230.057083
-94.579936,200,2231.104243
-94.348786,200,2232.150275
-98.604271,200,2233.196868
-114.867089,200,2234.246961
-93.843148,200,2235.296923
-111.72857,200,2236.366684
-99.869534,200,2237.441637
-101.345827,200,2238.535066
-102.805851,200,2239.598804
-101.546138,200,2240.646031
-98.820655,200,2241.68629
-89.223687,200,2242.733873
-104.518943,200,2243.779087
-107.062093,200,2244.828135
-102.549826,200,2245.880184
-88.809372,200,2246.925311
-97.417372,200,2247.971021
-105.3713,200,2249.016
-87.046344,200,2250.05885
-102.547728,200,2251.106117
-91.338649,200,2252.150153
-92.740381,200,2253.195752
-94.598267,200,2254.244871
-88.968181,200,2255.289498
-89.62776,200,2256.334767
-95.39112,200,2257.389955
-100.052318,200,2258.439068
-96.42509,200,2259.489075
-96.293469,200,2260.537467
-97.398245,200,2261.584786
-97.89262,200,2262.630441
-92.135926,200,2263.675984
-97.452675,200,2264.719144
-102.469938,200,2265.815149
-83.394555,200,2266.859063
-100.945232,200,2267.907553
-87.070519,200,2268.958154
-93.766415,200,2270.012812
-98.156907,200,2271.055816
-100.221409,200,2272.111915
-74.393557,200,2273.158015
-88.810183,200,2274.209144
-87.604851,200,2275.258787
-86.876991,200,2276.309655
-81.154448,200,2277.360234
-92.76404,200,2278.409616
-95.293246,200,2279.460531
-89.083095,200,2280.514982
-90.399839,200,2281.569436
-104.600145,200,2282.621087
-94.677986,200,2283.674923
-96.555333,200,2284.723146
-91.312245,200,2285.76929
-93.617883,200,2286.828337
-84.487378,200,2287.964279
-101.102365,200,2289.059645
-102.244569,200,2290.144402
-97.918941,200,2291.21303
-99.188961,200,2292.296677
-103.409835,200,2293.352375
-108.226552,200,2294.407932
-111.739164,200,2295.493098
-123.878838,200,2296.554896
-93.978547,200,2297.618685
-127.23301,200,2298.712346
-134.716189,200,2299.774121
-165.387061,200,2300.839324
-128.958816,200,2301.892109
-104.91142,200,2302.942794
-108.779245,200,2303.993268
-108.048355,200,2305.040577
-112.726523,200,2306.094449
-100.755076,200,2307.141427
-114.380334,200,2308.187624
-131.658653,200,2309.239884
-119.916996,200,2310.287914
-114.885693,200,2311.335749
-118.138775,200,2312.383334
-116.413735,200,2313.433969
-98.750464,200,2314.480805
-111.345189,200,2315.528871
-114.727286,200,2316.579439
-100.83337,200,2317.632617
-111.861043,200,2318.701663
-107.682029,200,2319.75109
-93.712584,200,2320.804804
-128.318322,200,2321.854941
-115.863163,200,2322.903324
-111.894095,200,2323.957432
-107.429959,200,2325.009165
-105.448987,200,2326.086136
-100.581627,200,2327.134141
-98.748116,200,2328.229935
-113.349937,200,2329.288859
-117.900512,200,2330.3494
-98.692495,200,2331.405593
-106.840703,200,2332.469192
-107.082711,200,2333.532005
-95.316324,200,2334.587835
-93.663503,200,2335.64227
-102.466522,200,2336.703784
-111.330337,200,2337.759969
-103.028433,200,2338.81082
-110.171099,200,2339.864154
-100.760123,200,2340.920567
-99.936785,200,2341.973805
-96.210365,200,2343.031605
-84.956148,200,2344.146609
-105.901642,200,2345.22088
-101.729536,200,2346.294303
-104.373639,200,2347.353325
-107.559872,200,2348.415888
-101.735993,200,2349.47247
-100.871733,200,2350.528272
-94.407781,200,2351.580739
-101.804622,200,2352.631971
-103.159232,200,2353.681405
-92.21119,200,2354.730531
-91.622,200,2355.813566
-95.956868,200,2356.872014
-121.599916,200,2357.921431
-102.639905,200,2358.987055
-102.886298,200,2360.044503
-98.463753,200,2361.104507
-82.263907,200,2362.158387
-110.973015,200,2363.208674
-95.72565,200,2364.257715
-101.111322,200,2365.309258
-102.176795,200,2366.367929
-81.591157,200,2367.416871
-89.752494,200,2368.466172
-83.651726,200,2369.513901
-92.400123,200,2370.57001
-93.454397,200,2371.643481
-90.905174,200,2372.694046
-77.718785,200,2373.743568
-92.85479,200,2374.798781
-92.649108,200,2375.854908
-91.697565,200,2376.918039
-90.283826,200,2377.968051
-88.857495,200,2379.020678
-93.83985,200,2380.072185
-87.76755,200,2381.122965
-96.485135,200,2382.174181
-86.223999,200,2383.23186
-82.928745,200,2384.290475
-88.277133,200,2385.377445
-82.313444,200,2386.441043
-90.328907,200,2387.505341
-82.033369,200,2388.563216
-83.774108,200,2389.616421
-92.752419,200,2390.66853
-85.86965,200,2391.720056
-81.995452,200,2392.774955
-77.80484,200,2393.826939
-84.488013,200,2394.874815
-88.368058,200,2395.921906
-78.083308,200,2396.974993
-73.948299,200,2398.045304
-84.747689,200,2399.093223
-76.219382,200,2400.148776
-87.76008,200,2401.206698
-91.49973,200,2402.259821
-82.05438,200,2403.3152
-79.863225,200,2404.368418
-84.592136,200,2405.438621
-79.421638,200,2406.501199
-84.995523,200,2407.566543
-90.027025,200,2408.624896
-86.923378,200,2409.682485
-76.99219,200,2410.741566
-83.306302,200,2411.799953
-93.448002,200,2412.855906
-89.186497,200,2413.923157
-94.373462,200,2414.984055
-84.394316,200,2416.072613
-91.060676,200,2417.143743
-82.292535,200,2418.204587
-84.555646,200,2419.264827
-78.861365,200,2420.359177
-84.692459,200,2421.425279
-84.342428,200,2422.484677
-79.549611,200,2423.545015
-79.83575,200,2424.640396
-83.9176,200,2425.697248
-77.920777,200,2426.755255
-88.011471,200,2427.810483
-78.52106,200,2428.86825
-85.391931,200,2429.923988
-77.13327,200,2430.977648
-78.724492,200,2432.034669
-94.087315,200,2433.092939
-80.999554,200,2434.15204
-83.740015,200,2435.214185
-84.863757,200,2436.268436
-88.310864,200,2437.3232
-83.054546,200,2438.37713
-74.700388,200,2439.429545
-84.872375,200,2440.485624
-88.158549,200,2441.536506
-80.719934,200,2442.59017
-89.403132,200,2443.641995
-94.570015,200,2444.70461
-86.878043,200,2445.788976
-79.217381,200,2446.848801
-78.88543,200,2447.909003
-77.529561,200,2448.9619
-85.522569,200,2450.076291
-80.688531,200,2451.159273
-87.476339,200,2452.214292
-83.126373,200,2453.278249
-86.944982,200,2454.336836
-92.573909,200,2455.391132
-140.387117,200,2456.446158
-83.774182,200,2457.500133
-96.359417,200,2458.55022
-79.686625,200,2459.602339
-87.800315,200,2460.65649
-91.93264,200,2461.708918
-79.695145,200,2462.763307
-87.550993,200,2463.819559
-83.335165,200,2464.876863
-84.278887,200,2465.930735
-82.436142,200,2466.982391
-81.555456,200,2468.033159
-75.229998,200,2469.084014
-90.54617,200,2470.143186
-90.45114,200,2471.196189
-80.568539,200,2472.258213
-77.921261,200,2473.317016
-87.477253,200,2474.376005
-81.12109,200,2475.452619
-84.434704,200,2476.504444
-83.693816,200,2477.586162
-80.388301,200,2478.641734
-92.791492,200,2479.694172
-87.830105,200,2480.751432
-86.407558,200,2481.833882
-83.423642,200,2482.898418
-92.656948,200,2483.959213
-91.341751,200,2485.015167
-86.283836,200,2486.07111
-106.071191,200,2487.127974
-95.50629,200,2488.1797
-91.623039,200,2489.232533
-86.815888,200,2490.2809
-95.835865,200,2491.336362
-105.8366,200,2492.385907
-84.622497,200,2493.431364
-92.692614,200,2494.486603
-96.422724,200,2495.534908
-138.380157,200,2496.578129
-92.539281,200,2497.628037
-83.175505,200,2498.675565
-94.115702,200,2499.720196
-88.591027,200,2500.769921
-99.952366,200,2501.817644
-98.984362,200,2502.878011
-100.039969,200,2503.950254
-84.875015,200,2504.999105
-84.01334,200,2506.086654
-94.37497,200,2507.134155
-98.995301,200,2508.180835
-88.481054,200,2509.230662
-92.84578,200,2510.281035
-85.967414,200,2511.334097
-95.847358,200,2512.385692
-86.413027,200,2513.436425
-91.449783,200,2514.489745
-90.220459,200,2515.54368
-86.726404,200,2516.601729
-96.537172,200,2517.655111
-96.257043,200,2518.705471
-97.670366,200,2519.759899
-105.411957,200,2520.817224
-95.693704,200,2521.872152
-95.439141,200,2522.924773
-85.209284,200,2523.977542
-84.987809,200,2525.032439
-87.527023,200,2526.097249
-87.231767,200,2527.160905
-86.166294,200,2528.216044
-92.778268,200,2529.27565
-89.409737,200,2530.358683
-89.013498,200,2531.417462
-88.648203,200,2532.477474
-85.039893,200,2533.532521
-75.514011,200,2534.60034
-90.562096,200,2535.695347
-76.335531,200,2536.755325
-79.764255,200,2537.815161
-76.102573,200,2538.874298
-83.990971,200,2539.929153
-95.980234,200,2540.984483
-78.351114,200,2542.07004
-73.345321,200,2543.12858
-80.211901,200,2544.183897
-86.144105,200,2545.256882
-89.014355,200,2546.31798
-85.956742,200,2547.375737
-101.00886,200,2548.429904
-109.003733,200,2549.483022
-114.725437,200,2550.545356
-116.719416,200,2551.601823
-118.032944,200,2552.659867
-121.770996,200,2553.716114
-119.862508,200,2554.784383
-109.481472,200,2555.898317
-112.207212,200,2556.979929
-109.794687,200,2558.035867
-114.54264,200,2559.091451
-106.358105,200,2560.154883
-111.016607,200,2561.212673
-90.331117,200,2562.274661
-114.062438,200,2563.334976
-110.095057,200,2564.390932
-107.412263,200,2565.470912
-103.640943,200,2566.524402
-110.118421,200,2567.581545
-97.486034,200,2568.63921
-103.417334,200,2569.690795
-103.670712,200,2570.741233
-105.095166,200,2571.79801
-93.299661,200,2572.858149
-109.178043,200,2573.910335
-104.140682,200,2574.958442
-102.474229,200,2576.009413
-93.307617,200,2577.059844
-100.535783,200,2578.114203
-95.318814,200,2579.170251
-86.237846,200,2580.220771
-102.455533,200,2581.266241
-98.741324,200,2582.312673
-94.438614,200,2583.386861
-102.227379,200,2584.441092
-106.151199,200,2585.504269
-108.823607,200,2586.559348
-93.707343,200,2587.616639
-109.604831,200,2588.673705
-101.662379,200,2589.729898
-107.063647,200,2590.790141
-101.293529,200,2591.850456
-90.269151,200,2592.907342
-112.188225,200,2593.970904
-104.379717,200,2595.02836
-89.701056,200,2596.110787
-102.805558,200,2597.168062
-108.477658,200,2598.218652
-109.613835,200,2599.271355
-114.988165,200,2600.32293
-112.962753,200,2601.38145
-117.986645,200,2602.430957
-112.155696,200,2603.525289
-120.066638,200,2604.579926
-94.058733,200,2605.633979
-102.723642,200,2606.68919
-104.573124,200,2607.74389
-96.620432,200,2608.796706
-100.764129,200,2609.874955
-87.860806,200,2610.925885
-96.419654,200,2611.976404
-103.455961,200,2613.035942
-116.788832,200,2614.088416
-99.045702,200,2615.139839
-119.922871,200,2616.190732
-114.312337,200,2617.239658
-97.651834,200,2618.288111
-104.134755,200,2619.338731
-107.022878,200,2620.389158
-98.732961,200,2621.442264
-103.767789,200,2622.49252
-120.426192,200,2623.553636
-96.384913,200,2624.608009
-95.32551,200,2625.686215
-111.321488,200,2626.736987
-113.193158,200,2627.786758
-108.927887,200,2628.83494
-96.897268,200,2629.877455
-109.091376,200,2630.930294
-98.720523,200,2631.9839
-107.26412,200,2633.042371
-106.364882,200,2634.10201
-101.523466,200,2635.157408
-101.850592,200,2636.239371
-113.805159,200,2637.291697
-113.54302,200,2638.342633
-116.686073,200,2639.399226
-98.670062,200,2640.450696
-109.177975,200,2641.501892
-91.544732,200,2642.550664
-96.497907,200,2643.621599
-110.204007,200,2644.681036
-111.485271,200,2645.742774
-90.296601,200,2646.808765
-108.501478,200,2647.871288
-96.644611,200,2648.933553
-107.295722,200,2649.997319
-98.921809,200,2651.057938
-96.719796,200,2652.118759
-100.357589,200,2653.187155
-106.36525,200,2654.249967
-104.321199,200,2655.337162
-106.499073,200,2656.396751
-94.898139,200,2657.488187
-106.047457,200,2658.547033
-117.320643,200,2659.601972
-114.365498,200,2660.662652
-118.707573,200,2661.797622
-111.480891,200,2662.882634
-112.822857,200,2663.965009
-103.281958,200,2665.032821
-106.743596,200,2666.088655
-103.558026,200,2667.141849
-114.912233,200,2668.199968
-105.516931,200,2669.260534
-112.745552,200,2670.318395
-110.49777,200,2671.376817
-94.936189,200,2672.433907
-99.170914,200,2673.492014
-113.934218,200,2674.551017
-95.660999,200,2675.603261
-97.655365,200,2676.657686
-99.101223,200,2677.711624
-93.595265,200,2678.764342
-95.536455,200,2679.829924
-91.439139,200,2680.88351
-80.58851,200,2681.937595
-68.245175,200,2682.989466
-95.30083,200,2684.044578
-81.138016,200,2685.103725
-76.869258,200,2686.176608
-90.32145,200,2687.229034
-76.101566,200,2688.284391
-74.529235,200,2689.360941
-105.443892,200,2690.416229
-89.240245,200,2691.467503
-92.25347,200,2692.514205
-85.288014,200,2693.564874
-89.315927,200,2694.62056
-108.300633,200,2695.668743
-102.812047,200,2696.718403
-90.819572,200,2697.765647
-78.341855,200,2698.808021
-92.984129,200,2699.857482
-96.960287,200,2700.925325
-87.778591,200,2701.979978
-94.860106,200,2703.031003
-107.835586,200,2704.084306
-91.751053,200,2705.140469
-91.055216,200,2706.20722
-93.426635,200,2707.267345
-96.56829,200,2708.326493
-92.431658,200,2709.385599
-97.78218,200,2710.46495
-114.112506,200,2711.523586
-110.890953,200,2712.579367
-116.143826,200,2713.637382
-123.015185,200,2714.696131
-121.713842,200,2715.80016
-106.413509,200,2716.852664
-101.492935,200,2717.905298
-98.579621,200,2718.955328
-103.005015,200,2720.013533
-96.942372,200,2721.065455
-109.709882,200,2722.121094
-104.907725,200,2723.173349
-101.162914,200,2724.223396
-130.968329,200,2725.296618
-116.578701,200,2726.361456
-140.853242,200,2727.45295
-131.049187,200,2728.565534
-106.915151,200,2729.638886
-107.92641,200,2730.698464
-107.428898,200,2731.75672
-117.805,200,2732.811505
-110.423612,200,2733.868822
-117.716171,200,2734.924086
-122.647105,200,2735.978009
-112.969206,200,2737.035468
-118.625257,200,2738.093494
-105.407484,200,2739.148229
-108.002282,200,2740.215733
-107.879986,200,2741.28012
-113.723121,200,2742.363131
-104.25592,200,2743.417853
-97.077527,200,2744.472786
-112.421507,200,2745.554893
-126.271994,200,2746.607339
-107.392165,200,2747.662796
-103.217623,200,2748.72615
-105.597625,200,2749.788725
-102.114039,200,2750.846787
-97.10413,200,2751.906826
-116.479655,200,2752.960764
-102.529629,200,2754.013474
-114.279537,200,2755.068126
-114.302912,200,2756.128001
-116.569509,200,2757.178346
-132.307499,200,2758.230486
-121.237322,200,2759.290628
-164.668713,200,2760.350437
-175.199041,200,2761.406211
-130.294397,200,2762.461655
-118.107589,200,2763.516105
-117.455474,200,2764.568224
-122.724338,200,2765.626054
-116.028804,200,2766.684519
-119.275406,200,2767.812608
-130.733384,200,2768.89798
-116.723821,200,2769.958942
-107.7129,200,2771.016706
-104.395822,200,2772.071768
-117.80214,200,2773.12606
-115.537835,200,2774.181325
-123.394546,200,2775.238109
-123.916823,200,2776.320167
-135.224812,200,2777.383556
-150.107061,200,2778.443524
-147.818016,200,2779.501918
-159.151143,200,2780.559187
-158.801994,200,2781.617301
-145.656434,200,2782.678004
-149.44419,200,2783.730795
-151.595853,200,2784.786932
-151.710805,200,2785.851897
-139.569491,200,2786.932656
-128.368299,200,2787.999069
-122.703484,200,2789.057432
-139.232889,200,2790.124318
-139.128645,200,2791.182577
-127.156495,200,2792.239709
-168.279181,200,2793.301891
-119.624059,200,2794.358639
-154.180552,200,2795.445459
-156.027055,200,2796.511071
-145.283595,200,2797.565758
-121.783766,200,2798.621963
-108.710608,200,2799.680033
-112.13923,200,2800.745674
-105.393375,200,2801.803802
-95.897034,200,2802.86184
-105.130332,200,2803.925487
-93.379382,200,2804.985376
-121.044034,200,2806.078291
-106.098402,200,2807.134034
-105.465293,200,2808.194976
-114.954339,200,2809.243334
-102.319377,200,2810.295493
-105.921566,200,2811.34781
-94.804484,200,2812.396183
-116.972234,200,2813.447185
-86.909409,200,2814.494954
-99.551114,200,2815.54962
-100.9155,200,2816.59986
-105.104363,200,2817.649947
-92.587975,200,2818.705542
-85.181584,200,2819.74799
-78.738676,200,2820.804249
-118.619358,200,2821.883017
-94.677755,200,2822.941254
-85.864498,200,2823.99762
-96.223904,200,2825.048835
-96.247668,200,2826.12792
-87.442559,200,2827.188708
-92.552497,200,2828.245879
-87.980942,200,2829.299478
-114.834885,200,2830.358794
-99.081236,200,2831.412266
-85.996884,200,2832.471107
-86.94895,200,2833.529587
-93.48186,200,2834.585837
-100.519719,200,2835.679065
-81.635216,200,2836.739719
-79.933302,200,2837.804197
-94.863946,200,2838.861171
-95.322434,200,2839.922965
-91.23413,200,2840.982146
-79.264845,200,2842.037145
-109.381652,200,2843.094849
-103.988809,200,2844.152166
-88.672506,200,2845.214311
-135.541162,200,2846.276491
-83.03642,200,2847.37489
-86.728037,200,2848.457523
-127.996422,200,2849.515038
-74.367283,200,2850.573111
-67.040123,200,2851.626504
-79.883581,200,2852.68162
-96.579098,200,2853.741866
-90.369171,200,2854.796403
-83.120598,200,2855.847436
-102.171102,200,2856.904926
-84.583178,200,2857.954894
-98.94567,200,2859.007412
-94.359767,200,2860.061373
-93.258205,200,2861.118823
-93.894467,200,2862.172756
-91.870619,200,2863.230921
-94.314997,200,2864.294146
-108.1462,200,2865.373971
-105.888987,200,2866.42459
-101.977882,200,2867.479497
-100.560483,200,2868.532022
-81.953547,200,2869.585198
-79.463256,200,2870.637772
-83.206679,200,2871.692936
-92.749938,200,2872.744241
-78.59057,200,2873.873258
-91.149457,200,2874.947918
-107.06741,200,2875.999612
-85.977584,200,2877.050954
-83.442795,200,2878.103164
-86.512693,200,2879.155389
-86.736878,200,2880.212052
-87.939409,200,2881.261254
-81.221569,200,2882.31691
-124.755207,200,2883.372772
-92.525588,200,2884.4316
-98.710604,200,2885.49328
-88.652797,200,2886.550794
-99.32655,200,2887.617991
-85.248822,200,2888.67878
-85.320936,200,2889.738176
-151.806575,200,2890.809866
-82.680229,200,2891.874489
-90.122742,200,2892.93439
-167.951872,200,2893.998458
-88.97895,200,2895.054937
-91.578469,200,2896.138323
-83.686566,200,2897.192146
-82.176684,200,2898.246747
-142.453976,200,2899.30263
-150.294246,200,2900.356276
-94.978532,200,2901.442632
-186.018933,200,2902.506726
-87.282683,200,2903.56751
-101.434597,200,2904.623911
-88.016833,200,2905.676556
-106.387843,200,2906.738306
-86.750622,200,2907.821097
-142.753124,200,2908.893866
-86.595027,200,2909.949889
-115.512888,200,2911.006756
-95.651936,200,2912.066974
-111.97833,200,2913.124058
-124.714699,200,2914.183726
-109.335152,200,2915.234995
-112.122898,200,2916.288439
-123.884324,200,2917.344082
-122.574636,200,2918.396109
-115.708007,200,2919.453459
-116.19323,200,2920.5081
-170.203459,200,2921.565726
-100.338367,200,2922.624697
-124.37629,200,2923.679199
-144.836469,200,2924.727992
-125.554676,200,2925.806107
-140.454346,200,2926.859954
-173.702192,200,2927.933332
-107.88905,200,2928.986195
-142.707682,200,2930.033847
-129.275935,200,2931.08509
-126.47839,200,2932.14212
-137.617983,200,2933.208911
-131.360898,200,2934.26911
-129.072207,200,2935.323509
-130.462253,200,2936.376109
-128.127876,200,2937.42951
-117.532263,200,2938.482018
-116.764283,200,2939.533218
-111.973888,200,2940.587266
-103.048758,200,2941.640119
-115.403109,200,2942.695516
-102.644773,200,2943.744645
-135.036788,200,2944.816636
-106.791054,200,2945.883981
-110.706243,200,2946.947597
-111.890989,200,2948.007709
-130.216779,200,2949.070883
-122.449812,200,2950.132987
-146.554006,200,2951.193011
-126.497635,200,2952.251392
-109.014925,200,2953.307048
-151.740223,200,2954.408443
-104.681881,200,2955.499481
-106.783885,200,2956.559379
-119.764324,200,2957.618522
-100.089993,200,2958.67643
-117.599553,200,2959.735719
-105.65541,200,2960.791272
-116.842383,200,2961.849269
-95.158902,200,2962.913189
-103.703788,200,2963.9745
-121.865364,200,2965.032198
-96.268416,200,2966.090268
-108.209067,200,2967.15418
-139.511837,200,2968.211801
-143.70453,200,2969.292185
-110.991325,200,2970.36065
-109.010871,200,2971.426317
-120.928071,200,2972.500239
-93.991686,200,2973.560271
-169.885908,200,2974.623673
-139.413315,200,2975.686189
-163.410921,200,2976.745403
-125.253843,200,2977.804838
